Computer Name,Host Name,Operating System,Group,Mode,Was the computer installed at least 7 days ago?,Has there been no files that would have been blocked in the last 4 days?,Has the computer checked in at least one time per day for at least 4 weekdays?,Did the learning mode start more than 7 days ago?,Learning Mode Scheduled End Date,Last Checkin,From,Status,Install Date,Denied Count 3 days,Denied Count 5 days,Denied Count 7 days,Update Channel,TL Version,TL Intended Version
SMH-L134,SMH-L134,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:10Z,66.119.22.84,Active,2023-10-09T17:47:00Z,2,9,16,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L135,SMH-L135,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T14:24:53Z,104.219.185.179,Offline,2023-10-08T23:46:00Z,0,0,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L137,SMH-L137,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:10Z,104.219.185.179,Active,2023-10-19T16:16:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L139,SMH-L139,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:32Z,72.196.88.162,Active,2023-10-06T22:02:00Z,0,0,3,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L140,SMH-L140,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:24Z,173.47.122.144,Active,2023-10-07T15:47:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L141,SMH-L141,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:09Z,72.24.150.2,Active,2023-10-09T13:35:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L143,SMH-L143,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:01:22Z,173.47.114.145,Offline,2023-10-09T12:47:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l144,smh-l144,macOS 14.4.1,MAC,Secure,false,false,true,false,,2024-05-01T18:42:53Z,104.219.185.179,Inactive,2023-10-10T13:49:00Z,0,0,0,Regular,[MAC] 2.7.0.418
SMH-L147,SMH-L147,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:23:51Z,104.219.185.179,Offline,2023-10-09T13:35:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L148,SMH-L148,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:08Z,104.219.185.179,Active,2023-10-09T12:31:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L151,SMH-L151,Microsoft Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2023-12-06T15:26:27Z,107.77.209.155,Inactive,2023-10-09T18:18:00Z,0,0,0,Regular,8.2.3.1575/8.2.0.2AMD64
SMH-L152,SMH-L152,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:09:42Z,172.56.209.64,Offline,2023-10-07T18:47:00Z,0,0,4,Regular,9.1.3.2204/9.1.0.0AMD64
smh-l155,smh-l155,macOS 14.4.1,MAC,Secure,false,false,true,false,,2024-05-03T15:29:37Z,104.219.185.179,Inactive,2023-10-06T23:09:00Z,0,0,0,Regular,[MAC] 2.5.3.402
smh-l159,SMH-L159,macOS 13.2.0 (22D49),MAC,Secure,false,false,true,false,,2024-10-05T03:27:12Z,172.16.11.1,Inactive,2023-10-06T21:27:00Z,0,0,0,Regular,[MAC] 3.1.0.621
SMH-L160,SMH-L160,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T22:25:50Z,47.214.246.220,Offline,2023-10-10T13:32:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L163,SMH-L163,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:20Z,104.219.185.179,Active,2024-01-26T14:33:00Z,1,3,7,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L163,SMH-L163,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-01-25T15:39:21Z,104.219.185.179,Inactive,2023-10-12T13:19:00Z,0,0,0,Regular,8.3.5.1697/8.3.0.9AMD64
SMH-L164,SMH-L164,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:45:56Z,104.219.185.179,Active,2023-10-26T20:17:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L165,SMH-L165,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:50Z,47.214.245.45,Active,2023-10-09T12:16:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L167,SMH-L167,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:11Z,72.196.88.162,Active,2023-10-06T23:50:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L169,SMH-L169,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:35Z,50.80.248.209,Active,2023-10-06T23:51:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L170,SMH-L170,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:36Z,104.219.185.179,Active,2023-10-09T13:35:00Z,1,1,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L171,SMH-L171,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:11Z,104.219.185.179,Active,2023-10-09T13:36:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L172,SMH-L172,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:38Z,104.219.185.179,Active,2023-10-09T13:35:00Z,0,2,3,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L172,SMH-L172,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2023-10-30T13:42:16Z,72.24.150.2,Inactive,2023-10-09T13:35:00Z,0,0,0,Regular,8.0.1.1664/8.0.0.2AMD64
